,time,type,y
277,2022/05/29,L2_CHANGI_BAY_in,0.0
278,2022/05/30,L2_CHANGI_BAY_in,0.0
279,2022/05/31,L2_CHANGI_BAY_in,0.0
280,2022/05/18,L2_CHANGI_BAY_out,9.0
281,2022/05/19,L2_CHANGI_BAY_out,0.0
282,2022/05/20,L2_CHANGI_BAY_out,0.0
283,2022/05/21,L2_CHANGI_BAY_out,0.0
284,2022/05/22,L2_CHANGI_BAY_out,0.0
285,2022/05/23,L2_CHANGI_BAY_out,0.0
286,2022/05/24,L2_CHANGI_BAY_out,275.0
287,2022/05/25,L2_CHANGI_BAY_out,1.0
288,2022/05/26,L2_CHANGI_BAY_out,0.0
289,2022/05/27,L2_CHANGI_BAY_out,0.0
290,2022/05/28,L2_CHANGI_BAY_out,0.0
291,2022/05/29,L2_CHANGI_BAY_out,0.0
292,2022/05/30,L2_CHANGI_BAY_out,4.0
293,2022/05/31,L2_CHANGI_BAY_out,0.0
294,2022/05/18,L2_CHANGI_in,2.0
295,2022/05/19,L2_CHANGI_in,1.0
296,2022/05/20,L2_CHANGI_in,1.0
297,2022/05/21,L2_CHANGI_in,4.0
298,2022/05/22,L2_CHANGI_in,1.0
299,2022/05/23,L2_CHANGI_in,3.0
300,2022/05/24,L2_CHANGI_in,2.0
301,2022/05/25,L2_CHANGI_in,3.0
302,2022/05/26,L2_CHANGI_in,2.0
303,2022/05/27,L2_CHANGI_in,5.0
304,2022/05/28,L2_CHANGI_in,2.0
305,2022/05/29,L2_CHANGI_in,0.0
306,2022/05/30,L2_CHANGI_in,2.0
307,2022/05/31,L2_CHANGI_in,18.0
308,2022/05/18,L2_CHANGI_out,0.0
309,2022/05/19,L2_CHANGI_out,0.0
310,2022/05/20,L2_CHANGI_out,0.0
311,2022/05/21,L2_CHANGI_out,0.0
312,2022/05/22,L2_CHANGI_out,0.0
313,2022/05/23,L2_CHANGI_out,1.0
314,2022/05/24,L2_CHANGI_out,0.0
315,2022/05/25,L2_CHANGI_out,0.0
316,2022/05/26,L2_CHANGI_out,0.0
317,2022/05/27,L2_CHANGI_out,0.0
318,2022/05/28,L2_CHANGI_out,0.0
319,2022/05/29,L2_CHANGI_out,0.0
320,2022/05/30,L2_CHANGI_out,0.0
321,2022/05/31,L2_CHANGI_out,0.0
322,2022/05/18,L2_CHOA_CHU_KANG_in,204.0
323,2022/05/19,L2_CHOA_CHU_KANG_in,143.0
324,2022/05/20,L2_CHOA_CHU_KANG_in,118.0
325,2022/05/21,L2_CHOA_CHU_KANG_in,33.0
326,2022/05/22,L2_CHOA_CHU_KANG_in,11.0
327,2022/05/23,L2_CHOA_CHU_KANG_in,52.0
328,2022/05/24,L2_CHOA_CHU_KANG_in,103.0
329,2022/05/25,L2_CHOA_CHU_KANG_in,101.0
330,2022/05/26,L2_CHOA_CHU_KANG_in,67.0
331,2022/05/27,L2_CHOA_CHU_KANG_in,69.0
332,2022/05/28,L2_CHOA_CHU_KANG_in,47.0
333,2022/05/29,L2_CHOA_CHU_KANG_in,16.0
334,2022/05/30,L2_CHOA_CHU_KANG_in,51.0
335,2022/05/31,L2_CHOA_CHU_KANG_in,131.0
336,2022/05/18,L2_CHOA_CHU_KANG_out,2.0
337,2022/05/19,L2_CHOA_CHU_KANG_out,3.0
338,2022/05/20,L2_CHOA_CHU_KANG_out,6.0
339,2022/05/21,L2_CHOA_CHU_KANG_out,1.0
340,2022/05/22,L2_CHOA_CHU_KANG_out,2.0
341,2022/05/23,L2_CHOA_CHU_KANG_out,3.0
342,2022/05/24,L2_CHOA_CHU_KANG_out,0.0
343,2022/05/25,L2_CHOA_CHU_KANG_out,3.0
344,2022/05/26,L2_CHOA_CHU_KANG_out,0.0
345,2022/05/27,L2_CHOA_CHU_KANG_out,3.0
346,2022/05/28,L2_CHOA_CHU_KANG_out,2.0
347,2022/05/29,L2_CHOA_CHU_KANG_out,3.0
348,2022/05/30,L2_CHOA_CHU_KANG_out,4.0
349,2022/05/31,L2_CHOA_CHU_KANG_out,3.0
350,2022/05/18,L2_CLEMENTI_in,75.0
351,2022/05/19,L2_CLEMENTI_in,82.0
352,2022/05/20,L2_CLEMENTI_in,47.0
353,2022/05/21,L2_CLEMENTI_in,39.0
354,2022/05/22,L2_CLEMENTI_in,33.0
355,2022/05/23,L2_CLEMENTI_in,42.0
356,2022/05/24,L2_CLEMENTI_in,54.0
357,2022/05/25,L2_CLEMENTI_in,60.0
358,2022/05/26,L2_CLEMENTI_in,61.0
359,2022/05/27,L2_CLEMENTI_in,59.0
360,2022/05/28,L2_CLEMENTI_in,60.0
361,2022/05/29,L2_CLEMENTI_in,10.0
362,2022/05/30,L2_CLEMENTI_in,49.0
363,2022/05/31,L2_CLEMENTI_in,676.0
364,2022/05/18,L2_CLEMENTI_out,33.0
365,2022/05/19,L2_CLEMENTI_out,35.0
366,2022/05/20,L2_CLEMENTI_out,24.0
367,2022/05/21,L2_CLEMENTI_out,15.0
368,2022/05/22,L2_CLEMENTI_out,9.0
369,2022/05/23,L2_CLEMENTI_out,43.0
370,2022/05/24,L2_CLEMENTI_out,34.0
371,2022/05/25,L2_CLEMENTI_out,53.0
372,2022/05/26,L2_CLEMENTI_out,24.0
373,2022/05/27,L2_CLEMENTI_out,51.0
374,2022/05/28,L2_CLEMENTI_out,14.0
375,2022/05/29,L2_CLEMENTI_out,5.0
376,2022/05/30,L2_CLEMENTI_out,30.0
377,2022/05/31,L2_CLEMENTI_out,14.0
378,2022/05/18,L2_DOWNTOWN_CORE_in,91.0
379,2022/05/19,L2_DOWNTOWN_CORE_in,77.0
380,2022/05/20,L2_DOWNTOWN_CORE_in,135.0
381,2022/05/21,L2_DOWNTOWN_CORE_in,12.0
382,2022/05/22,L2_DOWNTOWN_CORE_in,34.0
383,2022/05/23,L2_DOWNTOWN_CORE_in,65.0
384,2022/05/24,L2_DOWNTOWN_CORE_in,77.0
385,2022/05/25,L2_DOWNTOWN_CORE_in,72.0
386,2022/05/26,L2_DOWNTOWN_CORE_in,67.0
387,2022/05/27,L2_DOWNTOWN_CORE_in,75.0
388,2022/05/28,L2_DOWNTOWN_CORE_in,13.0
389,2022/05/29,L2_DOWNTOWN_CORE_in,11.0
390,2022/05/30,L2_DOWNTOWN_CORE_in,94.0
391,2022/05/31,L2_DOWNTOWN_CORE_in,78.0
392,2022/05/18,L2_DOWNTOWN_CORE_out,563.0
393,2022/05/19,L2_DOWNTOWN_CORE_out,475.0
394,2022/05/20,L2_DOWNTOWN_CORE_out,77.0
395,2022/05/21,L2_DOWNTOWN_CORE_out,31.0
396,2022/05/22,L2_DOWNTOWN_CORE_out,6.0
397,2022/05/23,L2_DOWNTOWN_CORE_out,83.0
398,2022/05/24,L2_DOWNTOWN_CORE_out,106.0
399,2022/05/25,L2_DOWNTOWN_CORE_out,185.0
400,2022/05/26,L2_DOWNTOWN_CORE_out,136.0
401,2022/05/27,L2_DOWNTOWN_CORE_out,37.0
402,2022/05/28,L2_DOWNTOWN_CORE_out,23.0
403,2022/05/29,L2_DOWNTOWN_CORE_out,12.0
404,2022/05/30,L2_DOWNTOWN_CORE_out,145.0
405,2022/05/31,L2_DOWNTOWN_CORE_out,108.0
406,2022/05/18,L2_GEYLANG_in,153.0
407,2022/05/19,L2_GEYLANG_in,139.0
408,2022/05/20,L2_GEYLANG_in,103.0
409,2022/05/21,L2_GEYLANG_in,11.0
410,2022/05/22,L2_GEYLANG_in,102.0
411,2022/05/23,L2_GEYLANG_in,96.0
412,2022/05/24,L2_GEYLANG_in,35.0
413,2022/05/25,L2_GEYLANG_in,54.0
414,2022/05/26,L2_GEYLANG_in,98.0
415,2022/05/27,L2_GEYLANG_in,97.0
416,2022/05/28,L2_GEYLANG_in,97.0
417,2022/05/29,L2_GEYLANG_in,24.0
418,2022/05/30,L2_GEYLANG_in,160.0
419,2022/05/31,L2_GEYLANG_in,91.0
420,2022/05/18,L2_GEYLANG_out,489.0
421,2022/05/19,L2_GEYLANG_out,278.0
422,2022/05/20,L2_GEYLANG_out,233.0
423,2022/05/21,L2_GEYLANG_out,75.0
424,2022/05/22,L2_GEYLANG_out,24.0
425,2022/05/23,L2_GEYLANG_out,207.0
426,2022/05/24,L2_GEYLANG_out,358.0
427,2022/05/25,L2_GEYLANG_out,273.0
428,2022/05/26,L2_GEYLANG_out,267.0
429,2022/05/27,L2_GEYLANG_out,174.0
430,2022/05/28,L2_GEYLANG_out,33.0
431,2022/05/29,L2_GEYLANG_out,18.0
432,2022/05/30,L2_GEYLANG_out,193.0
433,2022/05/31,L2_GEYLANG_out,69.0
434,2022/05/18,L2_HOUGANG_in,218.0
435,2022/05/19,L2_HOUGANG_in,204.0
436,2022/05/20,L2_HOUGANG_in,141.0
437,2022/05/21,L2_HOUGANG_in,84.0
438,2022/05/22,L2_HOUGANG_in,55.0
439,2022/05/23,L2_HOUGANG_in,90.0
440,2022/05/24,L2_HOUGANG_in,136.0
