,time,type,y
351,2022/05/19,L3_BANDAR_BARU_BANGI_out,0.0
352,2022/05/20,L3_BANDAR_BARU_BANGI_out,0.0
353,2022/05/21,L3_BANDAR_BARU_BANGI_out,0.0
354,2022/05/22,L3_BANDAR_BARU_BANGI_out,0.0
355,2022/05/23,L3_BANDAR_BARU_BANGI_out,0.0
356,2022/05/24,L3_BANDAR_BARU_BANGI_out,0.0
357,2022/05/25,L3_BANDAR_BARU_BANGI_out,0.0
358,2022/05/26,L3_BANDAR_BARU_BANGI_out,0.0
359,2022/05/27,L3_BANDAR_BARU_BANGI_out,0.0
360,2022/05/28,L3_BANDAR_BARU_BANGI_out,0.0
361,2022/05/29,L3_BANDAR_BARU_BANGI_out,0.0
362,2022/05/30,L3_BANDAR_BARU_BANGI_out,0.0
363,2022/05/31,L3_BANDAR_BARU_BANGI_out,0.0
364,2022/05/18,L3_BANDAR_BARU_KLANG_in,30.0
365,2022/05/19,L3_BANDAR_BARU_KLANG_in,6.0
366,2022/05/20,L3_BANDAR_BARU_KLANG_in,6.0
367,2022/05/21,L3_BANDAR_BARU_KLANG_in,19.0
368,2022/05/22,L3_BANDAR_BARU_KLANG_in,1.0
369,2022/05/23,L3_BANDAR_BARU_KLANG_in,1.0
370,2022/05/24,L3_BANDAR_BARU_KLANG_in,17.0
371,2022/05/25,L3_BANDAR_BARU_KLANG_in,8.0
372,2022/05/26,L3_BANDAR_BARU_KLANG_in,9.0
373,2022/05/27,L3_BANDAR_BARU_KLANG_in,7.0
374,2022/05/28,L3_BANDAR_BARU_KLANG_in,11.0
375,2022/05/29,L3_BANDAR_BARU_KLANG_in,0.0
376,2022/05/30,L3_BANDAR_BARU_KLANG_in,5.0
377,2022/05/31,L3_BANDAR_BARU_KLANG_in,9.0
378,2022/05/18,L3_BANDAR_BARU_KLANG_out,41.0
379,2022/05/19,L3_BANDAR_BARU_KLANG_out,31.0
380,2022/05/20,L3_BANDAR_BARU_KLANG_out,26.0
381,2022/05/21,L3_BANDAR_BARU_KLANG_out,5.0
382,2022/05/22,L3_BANDAR_BARU_KLANG_out,3.0
383,2022/05/23,L3_BANDAR_BARU_KLANG_out,2.0
384,2022/05/24,L3_BANDAR_BARU_KLANG_out,18.0
385,2022/05/25,L3_BANDAR_BARU_KLANG_out,15.0
386,2022/05/26,L3_BANDAR_BARU_KLANG_out,47.0
387,2022/05/27,L3_BANDAR_BARU_KLANG_out,38.0
388,2022/05/28,L3_BANDAR_BARU_KLANG_out,2.0
389,2022/05/29,L3_BANDAR_BARU_KLANG_out,9.0
390,2022/05/30,L3_BANDAR_BARU_KLANG_out,3.0
391,2022/05/31,L3_BANDAR_BARU_KLANG_out,19.0
392,2022/05/18,L3_BANDAR_BARU_SENTUL_in,14.0
393,2022/05/19,L3_BANDAR_BARU_SENTUL_in,21.0
394,2022/05/20,L3_BANDAR_BARU_SENTUL_in,11.0
395,2022/05/21,L3_BANDAR_BARU_SENTUL_in,37.0
396,2022/05/22,L3_BANDAR_BARU_SENTUL_in,4.0
397,2022/05/23,L3_BANDAR_BARU_SENTUL_in,8.0
398,2022/05/24,L3_BANDAR_BARU_SENTUL_in,19.0
399,2022/05/25,L3_BANDAR_BARU_SENTUL_in,38.0
400,2022/05/26,L3_BANDAR_BARU_SENTUL_in,9.0
401,2022/05/27,L3_BANDAR_BARU_SENTUL_in,19.0
402,2022/05/28,L3_BANDAR_BARU_SENTUL_in,35.0
403,2022/05/29,L3_BANDAR_BARU_SENTUL_in,1.0
404,2022/05/30,L3_BANDAR_BARU_SENTUL_in,19.0
405,2022/05/31,L3_BANDAR_BARU_SENTUL_in,10.0
406,2022/05/18,L3_BANDAR_BARU_SENTUL_out,0.0
407,2022/05/19,L3_BANDAR_BARU_SENTUL_out,0.0
408,2022/05/20,L3_BANDAR_BARU_SENTUL_out,0.0
409,2022/05/21,L3_BANDAR_BARU_SENTUL_out,1.0
410,2022/05/22,L3_BANDAR_BARU_SENTUL_out,0.0
411,2022/05/23,L3_BANDAR_BARU_SENTUL_out,1.0
412,2022/05/24,L3_BANDAR_BARU_SENTUL_out,4.0
413,2022/05/25,L3_BANDAR_BARU_SENTUL_out,2.0
414,2022/05/26,L3_BANDAR_BARU_SENTUL_out,0.0
415,2022/05/27,L3_BANDAR_BARU_SENTUL_out,0.0
416,2022/05/28,L3_BANDAR_BARU_SENTUL_out,2.0
417,2022/05/29,L3_BANDAR_BARU_SENTUL_out,0.0
418,2022/05/30,L3_BANDAR_BARU_SENTUL_out,0.0
419,2022/05/31,L3_BANDAR_BARU_SENTUL_out,0.0
420,2022/05/18,L3_BANDAR_BARU_SUNGAI_BULOH_in,0.0
421,2022/05/19,L3_BANDAR_BARU_SUNGAI_BULOH_in,0.0
422,2022/05/20,L3_BANDAR_BARU_SUNGAI_BULOH_in,0.0
423,2022/05/21,L3_BANDAR_BARU_SUNGAI_BULOH_in,10.0
424,2022/05/22,L3_BANDAR_BARU_SUNGAI_BULOH_in,0.0
425,2022/05/23,L3_BANDAR_BARU_SUNGAI_BULOH_in,3.0
426,2022/05/24,L3_BANDAR_BARU_SUNGAI_BULOH_in,2.0
427,2022/05/25,L3_BANDAR_BARU_SUNGAI_BULOH_in,2.0
428,2022/05/26,L3_BANDAR_BARU_SUNGAI_BULOH_in,1.0
429,2022/05/27,L3_BANDAR_BARU_SUNGAI_BULOH_in,1.0
430,2022/05/28,L3_BANDAR_BARU_SUNGAI_BULOH_in,0.0
431,2022/05/29,L3_BANDAR_BARU_SUNGAI_BULOH_in,0.0
432,2022/05/30,L3_BANDAR_BARU_SUNGAI_BULOH_in,1.0
433,2022/05/31,L3_BANDAR_BARU_SUNGAI_BULOH_in,3.0
434,2022/05/18,L3_BANDAR_BARU_SUNGAI_BULOH_out,0.0
435,2022/05/19,L3_BANDAR_BARU_SUNGAI_BULOH_out,0.0
436,2022/05/20,L3_BANDAR_BARU_SUNGAI_BULOH_out,0.0
437,2022/05/21,L3_BANDAR_BARU_SUNGAI_BULOH_out,0.0
438,2022/05/22,L3_BANDAR_BARU_SUNGAI_BULOH_out,0.0
439,2022/05/23,L3_BANDAR_BARU_SUNGAI_BULOH_out,0.0
440,2022/05/24,L3_BANDAR_BARU_SUNGAI_BULOH_out,0.0
441,2022/05/25,L3_BANDAR_BARU_SUNGAI_BULOH_out,0.0
442,2022/05/26,L3_BANDAR_BARU_SUNGAI_BULOH_out,0.0
